name,latitude,longitude
eiQkWZFSATJlxyy,13.08856263,77.49974697
jZSMpEhQOYirCdL,12.9808088,77.57732626
LEoTrCJwkzwgimW,12.99553501,77.63879441
AdeHSYqXXVviarY,12.9667111,77.48872054
DjGeGpZxfioboJi,12.88442237,77.65979966
CMbnNRkLhueWqEI,12.853784,77.50711256
pCACnOmdaNbkXP,13.00554994,77.66362844
pCACnOmdXaNbkXP,13.00456668,77.66343692
IOSSbpGUJGNIMAe,12.96995191,77.60998021
JlYTqCrfXFKNkhC,13.05144147,77.7114876
wxACMIkYDwODFSI,13.07150397,77.59743709
fljsHXpnnWkIScX,12.9448964,77.65586634
NyKvdGhOvtUFpOz,12.96180868,77.5330152
lLVlpNIEIIfYyNz,12.89513519,77.48733175
xtJlXQJowNjlSZu,12.96809966,77.54664332
KRhhbfHSvNyytdy,12.97551665,77.58877519
AKiturmsHPaItUo,13.04547832,77.70996363
nBTYcSenulyhXOY,13.07286748,77.67970837
NBMiLUlJNJJJkwW,12.89236566,77.62652252
sIULQkHOqAaqpUT,13.02835099,77.4452388
jBpDKuoLvFoFGG,12.94119008,77.71355882
jBpDKuoLvFoFsGG,12.94090555,77.71429002
GNvwqfiQlfeLkbm,12.98447229,77.55216718
YmGWNvAQTXXPEnWT,12.88183756,77.56706536
YmGWNvAQTXXPEnW,12.8828086,77.56638885
zIrWJTdnFsbCuOF,12.96233518,77.64649299
oobxOOgdPcXYKvQ,13.03741545,77.61620042
AZijmsXfbDRhdNX,13.09353873,77.5845002
WQUIiTfeGEYfPf,12.87545129,77.68348195
WQUIaiTfeGEYfPf,12.87636942,77.68315741
glDzVqDXPqlGzuv,12.94135422,77.60101118
WdWxkXGYAlfMArh,12.88432451,77.63135299
FZCjKUgcAdOESEZ,13.08677952,77.48621306
XMAbCYLzEadgFHMV,12.97933271,77.47515581
XMAbCYLzEadgFHM,12.97933475,77.47489409
hpzzCFQoNnWwyv,13.02416993,77.54081995
hpzzCFQoNnWwyzv,13.02395217,77.54046603
CdtZMyvyQRTVlVRB,12.93152794,77.65098833
CdtZMyvyQRTVlVR,12.93216456,77.65185604
TrTPvBEoFzNxmNZ,12.95151289,77.66107554
dPllNCAdoyEhxLr,12.91744944,77.5255082
BqjezfHUfCyGbeI,12.93971395,77.56815936
SvUFGjwYmTICKfW,12.94725087,77.63984065
JIlvAbYRYNrsPvU,12.89194921,77.47889824
JKsNEBGjeeycjtV,13.06824044,77.60478724
ZIkvMIFQyjAXVhU,12.86099934,77.47336031
NmIYXvYywICgNWn,12.97757742,77.62787225
ogfbavrrwsVJJjT,12.9267819,77.67668276
NctdPdvyJezwlc,12.97269119,77.73363969
NctdPdvyJeczwlc,12.97321247,77.73421352
ATNhYrRfckRNoTk,12.9665073,77.54173968
qhlIkSkcxRhHfHK,13.03322223,77.67304854
eKdORFqKRDWxQuP,12.87861984,77.60841737
faTlQqJuaWBQdPC,13.01009128,77.46147674
vaRWjXlbxoZtgvT,13.0626873,77.58091358
ASuLyWTGPgdYEen,12.90748336,77.70921847
xwGebZAahMKlVw,12.87094693,77.59436125
xwGebZTAahMKlVw,12.87172621,77.5945228
WKMsODQHPDriPiUh,13.02744973,77.48505738
WKMsODQHPDriPiU,13.02649524,77.48580593
DdfsMGYHhFgWipQ,13.03666931,77.65378322
NhFhFhoJigXRful,13.08156411,77.72986737
QrqgqYpGqfpCICV,12.95349833,77.58168782
okRqEKbuLXytXSPZ,12.91687771,77.62628867
okRqEKbuLXytXSP,12.91757916,77.62714218
PiaFgrmmLsUitda,12.89934591,77.56954807
ILraKcfAvtcbrfh,12.95231804,77.50026385
MVqnKzFPseRBQt,13.06846555,77.64313308
MpVqnKzFPseRBQt,13.06858919,77.64263523
JimyCAKirnTAVns,12.86806858,77.60204812
NcULknfkQpOtzBO,13.01428537,77.60034643
RQbYdxAsVzzdPeh,12.8898484,77.69099969
gSZaKLJjyicpjCF,13.07645852,77.56277709
OxkamQtlRAIsJEN,12.9807176,77.6516719
PXDhjnLrYxlRfVz,13.00376214,77.46544917
SGrSzHVTYlbcUYD,13.06057316,77.63850943
oCtgkMkJzLGNuTx,12.91831133,77.49043046
AZkVFehbWReYicQ,13.05388353,77.52522289
kRvQsKvhqEgjsIj,12.86366619,77.50469125
HbBDsIPKwjrmlfv,12.87982381,77.61597534
PrmhTLAkmBLoHSm,12.94079722,77.63752444
vWdiBYTHgDdfBcb,13.01821628,77.67178421
ZPwJEZdUzyINLiN,12.99308938,77.50576179
kyywbcGqSvKMcx,13.05456504,77.67416688
kyywbQcGqSvKMcx,13.0538157,77.67439534
UUakmXNVpmEePyw,12.90663115,77.57573776
ucDNNmpKISzVFkj,13.00239412,77.49034728
rWDgDwPhsiJfWbX,13.07613481,77.55256095
efkLCpHvTmsvThgT,12.86211466,77.55872774
efkLCpHvTmsvThg,12.86231551,77.55894523
nSfKpFJLzhEVxPzV,12.86719528,77.57506568
nSfKpFJLzhEVxPz,12.86733908,77.5756714
HgQgaLyzgRUTiL,12.91807666,77.62767433
SHgQgaLyzgRUTiL,12.91742372,77.62737899
llAOWMRKwprKUYh,12.85692036,77.67068198
egteAyivWKiQFSj,12.97598266,77.68386376
lXMsJgbfYbFTIco,13.03941076,77.68500742
opQHfgDHfIpIXPZ,13.0034436,77.47034014
aQLBJOxWBNFzIiS,12.99628925,77.66284054
oihyetQMlPhewUq,12.92371877,77.73562958
NrkFJglLXsxuHhc,13.08821618,77.59300222
GOkrXIVpswoNczs,12.98854605,77.60723837
OQixIjxNOHZVKpE,13.0638283,77.56420655
nrmLmpylGpNedWB,12.92868336,77.64909321
IiyLoUPeSyBUAvD,12.92290377,77.45407561
VXLycRRCypiSXES,12.97731361,77.60308708
RNgGvdVIBghrEuU,12.99766018,77.53850035
hzJBEqslXonWoib,12.92148227,77.50974636
IIxfdzxSEVQXzikZ,12.91799427,77.6611577
IIxfdzxSEVQXzik,12.91818187,77.66081097
XwhyshLrUqDbUj,12.92807095,77.67538075
XwahyshLrUqDbUj,12.92844274,77.67494435
DIgXFxwbHwXcCTm,13.09563343,77.56526225
leHSFrVVlCRLBgh,12.88499181,77.53699216
NthPmFeiTLkzkZD,12.9208311,77.4621731
hjsrBukTPkPzCyo,12.93931615,77.67389098
wJNpfeJxuXLLETZd,13.08391389,77.59569789
wJNpfeJxuXLLETZ,13.0838287,77.59602818
ScHlGivtWYblcVN,13.07387544,77.58518936
ZqwnZqCtFUtZXUC,12.91990653,77.55766428
xYtJdfdwahNHeeEN,12.94693852,77.73319311
xYtJdfdwahNHeeE,12.94787823,77.73330103
tNhjUTovxRScifg,12.91456747,77.60980764
KskyvjKFeVSkIXI,13.032211,77.69778399
sDoiKjxnUaQxxUn,12.96082063,77.48837693
IjqMjPgeiPlgVbj,13.01382802,77.68937904
vKdawtmvGgNXfs,12.86622141,77.54246877
vKdawtmvWGgNXfs,12.86532004,77.54313466
PczjMPJCVTwurjn,13.0059031,77.58488137
teSEIrvbIkvvIYM,12.97120858,77.61239429
GglEGgOWLkylVBE,12.93470153,77.56976444
pCWUrWfAKqHVWaM,12.95102747,77.57589997
fEtjkDEGtnzVfKA,13.05052896,77.68341404
MIgJpyNraqAqmT,12.86092484,77.45956486
MIgJpyNPraqAqmT,12.86188501,77.45965287
EGgrTKyVPqYycxv,12.99352481,77.44547675
ZcDpnYEPLSqFqUH,13.05708578,77.63295248
apJjyQlSdaAWrCv,12.95816316,77.69499838
FNxrjoYAKFoYUXR,13.04818401,77.70371201
XTrMggPoDachMrG,13.01449302,77.59706692
JAzWkWLCjdYOvxu,13.02533592,77.74167864
JqbPyVQhPIHzNkM,13.00569541,77.48368849
iaHSAxyZQnuhYin,12.927506,77.58961323
ASjXwyCAAsgjCIs,12.87187505,77.53379515
prtCuWulaMIgWKfZ,12.87549532,77.5306162
prtCuWulaMIgWKf,12.87543988,77.53150235
CcJApiJGRutOZkB,12.91695906,77.61692078
AKVFtTqTBVMPfS,12.98368838,77.57818185
AKVnFtTqTBVMPfS,12.9846784,77.57729341
ZxowyahWFRwHRoJ,12.89620924,77.48898473
WdqGLDEtfdXTxfS,12.97542259,77.48591709
MzrqvlYpmHqCRIU,12.88541849,77.56501828
QVrzajrIogJQiCy,12.92277925,77.54899608
jIXDYvkhwAiRes,12.93401928,77.68539205
jIXDiYvkhwAiRes,12.93327098,77.68453149
pcRCXPIeDsqpSUJi,13.0103868,77.73165075
pcRCXPIeDsqpSUJ,13.01046695,77.73160783
xDoAxoXaxoDCEMm,13.04529364,77.56910503
xsQrbYgzOpPYcSJF,13.04519083,77.57091868
xsQrbYgzOpPYcSJ,13.04463809,77.5705656
YzdwUTCvmbQVkFT,12.96222277,77.53709635
vLggVxMiPMrtAjx,13.06677872,77.58493334
JnZUUAkUFWobiOh,13.06264707,77.56949796
NwGVAwNVviRiHD,12.87544061,77.4565497
NwcGVAwNVviRiHD,12.87547567,77.45604574
fzwBQLFsnUtXjeG,12.94500644,77.6495358
ASkaGdGmjKuAXyn,12.91980873,77.67165318
OBhwtRDODWxhvvx,13.07924541,77.62920897
xwHFpFSPjTxKhb,12.88440378,77.50594596
xwHFpFSPjTYxKhb,12.88448014,77.50562322
XNIPhGtKPhzWLkQ,13.07180618,77.60501083
TAieclNmOOemPgX,12.93832032,77.69259241
KnNnebkathHmKMk,12.995279,77.52826086
SopLReGwsJqmKR,13.02745694,77.67482737
SopLReGwsTJqmKR,13.02836945,77.67518799
SXyoUHuyJfMTTio,12.90728739,77.61773892
JTBrXetHyearbpu,12.93741376,77.49051372
lPdSHsSxBisrSFjp,12.85443136,77.54730752
lPdSHsSxBisrSFj,12.85488965,77.54712154
rWQmIgSbzJcOdEP,12.95292298,77.54646923
lOoFOkOSLycKrj,12.9201513,77.57451558
lOoFOkOSLycKUrj,12.92008704,77.57507308
pArXeJqLBZOmtKy,12.95643727,77.71934901
NPfXPiqcHLwjPRO,13.02180218,77.47510141
nYwuNlcufsDbKZC,13.06284674,77.60341015
VSaOtBeZYdnvhJI,12.92590191,77.54540355
tSgIJrQdjFuQQkX,13.01252588,77.5785358
NjvyhfgUUzKuMQrk,13.03187074,77.53719686
NjvyhfgUUzKuMQr,13.03180801,77.537785
mgGscXKRfWMtDeI,12.93057965,77.62440422
PJYNVWqlOHFgxAP,12.95490366,77.56959377
RyXMYvIMlwtObsc,12.96632236,77.51057858
NmLCxusKilAjpIC,13.00337646,77.49282131
IADoTLStzHvRDsL,12.88067193,77.65983898
ebzIEIEuarwIyoS,12.99862156,77.49671916
AdpQGEtFVRQPNhS,12.98987791,77.477137
CtndpnDGRhxYoQH,13.02245403,77.47751787
auEXHMfeznzZPLOr,12.93816742,77.56517838
auEXHMfeznzZPLO,12.93748608,77.56536609
AhRTpUwjAQlrFuu,12.89476992,77.68443601
PTbKvNjkqYrUyff,13.06342199,77.51020171
MbrlSKqBAUtajqn,13.02842015,77.57574228
FWcgaQqxemNaTDa,12.99234474,77.49932107
tkJPNVWKZRYEDQO,13.07444691,77.62604053
onNuJXQTcMhyuDAD,13.09228832,77.60173883
onNuJXQTcMhyuDA,13.09283568,77.60199185
qTyvkDPxFjZMqZg,13.05954136,77.48691505
rdtYEUiijdYlDFeg,12.85501956,77.47784123
rdtYEUiijdYlDFe,12.85468258,77.47820587
BqrLCuSayqpljDc,12.95400206,77.46985792
onrMSWlEKSYWlVv,13.06940021,77.72700836
ooBlpqehRaThNxI,12.89996689,77.67870759
WlmWeWgxqIScafC,13.01537037,77.48603009
vQMZwwbkIjatVrD,12.89523685,77.58597076
XYDFDYVNizxEXMF,12.86762587,77.50511483
SbPJONKbkBmIkMN,12.93755937,77.56455869
HWFafXDGZejUNzx,12.94536338,77.50396702
veIMChWUPSUSXaE,12.9447111,77.55520113
QrCnxNTFNXzfwnf,12.93600861,77.61814038
soQMSeqNvUBpcfQ,13.08059503,77.55450296
KWhMAlzrjccPujS,12.94185652,77.64610529
SgBqRHcxvaKfHxD,12.91569283,77.73624599
keMBNBfUqGEiccB,12.97916957,77.70729164
JrcrezBQzPemIxm,13.00430592,77.65355385
bcbUnodRsMSZqhh,12.91854089,77.50883258
OFOCBIMEPADstYn,13.06941436,77.55724842
hQXuxFsuqjhNPMj,12.85765567,77.52539144
ksBIxyrmIkOstnO,13.09348342,77.64903302
eVFhIHSRuQyejLW,12.92431961,77.68757058
HTLfpvNQFLYryjg,13.08440123,77.54292233
nGZfVpzyYFbjoam,13.02774057,77.52381048
rZyEWkRWVuJJvn,12.90117283,77.54773119
rZyEWkRDWVuJJvn,12.90020889,77.54841796
KlRUfibDPcuOujJ,13.02741138,77.6613939
PfjGBheoWUdhkrD,13.05686669,77.60078211
VSXsNEZwLhjYdlF,12.95537203,77.56542019
jQnMZNMFTPjkYrM,12.85500959,77.45136363
vFKEGMKeBYQGrAJ,12.99923761,77.7368352
GOqkVXKesmnjDbok,13.02279374,77.70944854
GOqkVXKesmnjDbo,13.02274209,77.70905484
goEOYAJuvCEzpOm,13.02714925,77.50064394
bWhMBhjjVGiucws,13.01435624,77.48516304
hlYStrXxSucWYC,12.90401256,77.49776037
hlYStrXxFSucWYC,12.90469235,77.49722676
LlifafzwzZvQzyF,12.90383392,77.46727787
aOnTZsPCVWNKqcxl,12.90207043,77.45763214
aOnTZsPCVWNKqcx,12.90278966,77.4581608
PxCruLEupRMxcGH,12.9817713,77.74085502
MqFfPEyxYTFRjEX,12.86260612,77.54196771
wcmomAWfbaaqnlC,12.8783939,77.57078176
XQvcUXFPvjLgOtD,12.94839759,77.47613286
zjTiDqQrmwwiNCN,12.96752682,77.73433785
BzfsakraHqEBPgz,12.91545715,77.52430804
XdNFMcZFMpUUtpo,13.05920054,77.65048116
inLrMarYWAXwbzC,13.05916358,77.5056721
oHzBOLMWprbqTKe,13.05679049,77.68900711
imNTNfTveNQKKXl,12.87554409,77.49028397
hlKlbkqbaOEonQx,12.86816228,77.6871686
vMUbmSRYdoqIAeE,12.85567403,77.48598543
bNMHxYIIyeupqPy,12.90558953,77.52315926
MKLbxKBNgUrkgiD,12.98266171,77.45206708
RumKOVLBYaxNyBf,12.9105233,77.66847534
XQOPEefiEoyOkSb,12.96509207,77.72704216
boaRccAEttQPuDS,13.02703614,77.4851301
rQKfgEJfRfJRMNp,12.890023,77.54263517
YiGppWdAmeVTrsPe,12.95210975,77.44812291
YiGppWdAmeVTrsP,12.95253325,77.44774354
nifsugeLWVFehCd,13.0699407,77.48736614
YuHoAiEGxJgpjUq,13.05182884,77.60362061
yvFYKTMxGsYjotO,13.09505893,77.68324779
QAHXBQGpxOSxwLl,13.00281721,77.63475164
xjKheUDZwXjRaLS,13.08091038,77.54154395
AUCLGJcvaaDeCUY,13.03299861,77.59416326
oiuNRzTRNGeHQfc,13.019351,77.49173161
FFPkuVVeeKfpjwj,13.02118449,77.48314153
thukhdSqwhvutjz,12.96667795,77.71342128
BDVaqAYqRifLEbK,13.06751871,77.60589929
asAzyUHmGSkuSNl,12.96656045,77.60851459
oeBzNHuupySEutb,13.06655367,77.67813705
LISAaYLptNtmNCg,13.058474,77.57818819
pZhStbGUJPIKIQR,12.97208955,77.46071852
lDHdYAddodwJaEss,13.05723905,77.68559806
lDHdYAddodwJaEs,13.05799483,77.68610737
bPVCdqpqUBIMdZE,12.94343303,77.61207369
iVKxsnIwKhUTsse,13.01233111,77.71479672
KrltQEKeEkcefy,12.97857313,77.71462697
KgrltQEKeEkcefy,12.9782157,77.71518057
rpbSYdFocXksyP,13.0334679,77.54843401
rpbSYdFocXksyaP,13.03441195,77.54854698
JIibKHSiNtGsycR,12.9510543,77.48916346
JGgzWLPtrydckrI,13.04994725,77.67010934
meKIrlmFmxixCH,13.00966995,77.72950621
meKkIrlmFmxixCH,13.00953654,77.72964369
zvieLhNUDRErvFb,13.03502948,77.49273558
BdtONerUYahpxfX,12.97564995,77.59893578
lnXNuwEeBKPLMSs,13.06582297,77.63297262
vOPsvxHdldrnZDX,13.0500757,77.56722079
BlPYWzpYpfdmkNB,12.86200169,77.73187351
WKeuAzLLmvRwxMn,12.92634932,77.52622155
zcAwdtHOXLVYihx,12.90248836,77.60672585
NOlvRnLFxmscYeEk,13.06146251,77.70439849
NOlvRnLFxmscYeE,13.06238827,77.70427797
tGBYrGpFBUjvADZ,13.01611156,77.64740177
YjazqnhdRyfIiuX,13.05940758,77.52631505
hIsJfXqUmpZMXQM,12.87844065,77.71659779
ZRmNpxuCeSNxYfn,12.90103867,77.73518321
iSUWtuOULAyOnD,12.96519557,77.52734759
iSUWtuOULAbyOnD,12.96571253,77.5271063
LBHhMEZkfxdedjS,12.86104826,77.45304619
MneAfttENRESObM,13.03076778,77.57830699
tayvNutFEMKbQHR,13.07276114,77.58977211
iXZQZhdoikKFiLl,12.88193316,77.73384313
WotBkrHsdQOnGeQ,12.94085907,77.64911307
HzexZjQPjWXBCuE,13.06670252,77.49677385
vCYyYoCRqeRaYlY,12.98890149,77.67517872
jqWceGMWZPlTfoL,12.94106139,77.63295193
OTUrwrbJzEMfcXy,12.99607658,77.63939963
WJYtxLwRoxrdbzR,12.87821271,77.61909382
eFAKauNfpcKMFTIy,12.85633275,77.72277467
eFAKauNfpcKMFTI,12.85690334,77.72231977
njPHWVqUcbpMio,12.97585047,77.44447918
njPBHWVqUcbpMio,12.97543935,77.44543245
kmiAZDlwppPfyVe,12.87434067,77.51377688
NXDCoTWnnmvTEJg,12.88313343,77.64691607
VYNtKLEihdNoeU,12.94901945,77.5898557
VYNtKLEihdnNoeU,12.94923964,77.58894397
qtlYuJVfvipXZFI,12.98472186,77.63006028
IBELUtHtGxQIIcU,13.08238473,77.48771718
zALxfnzGxzvqgum,13.04666521,77.64048486
JIreoYmfSKBEqvr,12.96133704,77.60026838
jyrGYKfjtXlffeN,12.87420417,77.5606709
phRctzkheFAkkhB,13.04706664,77.55338861
lVawluGsBQnNXsDc,12.89183373,77.50231612
lVawluGsBQnNXsD,12.89274475,77.50264844
NUlFOQjnWYVgMWy,13.01365225,77.49401655
YzVAdtGqkLvPRHc,13.0517289,77.7242273
VMfJxyQUrBCEzGr,12.88019785,77.5109257
cNGKpjlDQnsyhTNB,12.86112929,77.64475215
cNGKpjlDQnsyhTN,12.86183705,77.64501339
bqvdJanueSglVkZ,12.94630056,77.69754981
RhmxzgqdHsfnFJC,12.95400046,77.51604963
ikjZvFSqYxuqcTY,13.02458318,77.67572599
BeuDjdUwSUXCKPo,12.96060126,77.7109079
EdPYfDvtUPETjzl,13.00053648,77.47466859
tDvanpcIGiWtsa,12.97437479,77.67555891
tDvanpcIGiZWtsa,12.97435249,77.67485615
qyEcfPHfAnFiiDT,13.06924713,77.66581824
ILHXPqJmqCJLjTC,12.93186179,77.71031357
vXwEawBnOBBdDBZ,13.06679483,77.73000846
amcifbJzpMejkRL,13.03102705,77.73665084
BMKwnuwVGDsRvZG,13.01702055,77.56177813
DnnzHfBHCUdFBaL,12.88847014,77.6505192
ifuzgkMZuAsIOIm,13.06261422,77.62189243
CtGiRvRPqPdbUbU,12.91007421,77.54338227
wLhYuBfwDwoBUqk,12.85589314,77.69396967
ywPnhIFMJsZhkHr,12.9993604,77.65580375
agircuGPXTCXDAZ,12.98862447,77.66154709
msiDwfhuPJLVEfI,12.96296038,77.54178539
IFqnFCgOzEDTwzYO,13.08843975,77.59455931
IFqnFCgOzEDTwzY,13.08921449,77.5947849
LOxImYwymkeOSVT,13.06148326,77.59997463
mCNYIdRGDlUnYEnE,13.06139576,77.47528457
mCNYIdRGDlUnYEn,13.06047009,77.47569768
FEjmrcGwgvGGOqk,13.0816882,77.69820229
uCKsFiqPjTkIyqB,13.01157335,77.63467515
JMShTLgzYfgeTHt,12.86642787,77.46569879
PnZrILHpzhiPAsQ,12.99718698,77.66771572
yPoGrvhIdEPubTc,13.08994913,77.73770428
msOIhxtcqDDuXMf,12.94669523,77.51712373
jTmatMmWtDVbBtEU,12.95141037,77.49783176
jTmatMmWtDVbBtE,12.95111813,77.49812224
nPgFpGaalsjiedM,13.06995924,77.53702561
KMTHnaPWEKqLkeGv,13.03506117,77.6318863
KMTHnaPWEKqLkeG,13.0356295,77.63117939
DPuuuRWEqaUpDUK,12.93586647,77.63845408
qFQNeVKmBwaKrLQ,12.90072849,77.59900729
bKwlEiERhLgWnJLq,12.88923803,77.55764735
bKwlEiERhLgWnJL,12.88863101,77.55733757
jScGhepoITSCkUI,12.97352506,77.49767177
fJTKtNCFqFqvCZD,13.02974243,77.44993158
XBsZghIFUoHyVN,12.92703185,77.65290058
XBsZghxIFUoHyVN,12.92717442,77.6528633
ytWiRHnYrlNrkZA,13.03216172,77.57547046
EQlQiONckNzYww,12.95225024,77.61854493
EQlQfiONckNzYww,12.95237334,77.61867769
RlJJtuPotdqaibX,12.97156514,77.65613811
qiBVbZoVbBeRsNBw,12.86840597,77.55379034
qiBVbZoVbBeRsNB,12.86770093,77.55297566
ldKeueOOHrbNZCI,13.07344941,77.51456924
JuyRyJWwnaLgzcP,12.93166829,77.72516457
ubqadYKdAvIYANC,12.9308153,77.51334098
vQQqMZPahLcEPPkO,12.85386566,77.65544328
vQQqMZPahLcEPPk,12.8548543,77.65575082
StEPmUJirITZVm,12.90478734,77.66432755
StEPvmUJirITZVm,12.90399758,77.66508176
LtqnHlELnZASCeF,12.94533592,77.61402398
xTucNkCagPccJgJ,12.8793422,77.62140856
pVwKdlRKtiqesFv,12.87814652,77.58780175
lLFYLWKHIzUcRJV,13.02915025,77.63488322
yiACOBxOuhaZpiM,13.03649084,77.47167989
kPymsPicYrAXlHI,12.95680916,77.58548453
yTJSLCAAuUVqWrE,13.07408028,77.57511006
yUDapMeQFqtGCcsR,12.86872744,77.52385977
yUDapMeQFqtGCcs,12.86914638,77.5245502
QCpKXtcTYdLEFYP,12.98381983,77.6236668
tNnllwsLrxVJseJ,12.96821169,77.46432989
uuqRfgSjWrKHqhv,13.02590571,77.61913936
TuYjUdgHAHcedDI,12.99941201,77.64575122
MqhljVKbCPenAYd,12.87840211,77.50971119
hPMyBLIIbMkTwOP,12.85914867,77.49335428
yFBBsyjELiXhBa,12.98541538,77.68581029
yFBBsyjELiXhBra,12.98465484,77.68654338
myCjeKtpTqpmMZj,13.0836949,77.66645965
bJjARCfJlGkJeaI,12.86863938,77.59204251
KVuYMrhKCphUTuQ,12.94223352,77.67863276
QBBxXSvunvFfAEao,12.86667448,77.71535819
QBBxXSvunvFfAEa,12.86759133,77.71576075
MBYvrvXkMsjeHHv,13.04764469,77.68324991
ghPppWowIXiobcz,12.90773431,77.50210291
fafmIfOdiGFnjZh,13.06711079,77.73668708
SSSrEgqsYpcJBcD,13.05463449,77.48627419
kxXZjhbLujpeTyw,13.07752914,77.44631456
zYoMkKtPRdAQZxJ,13.01659793,77.69327955
QfQnJlspjvelzM,13.09631044,77.71040566
QfQZnJlspjvelzM,13.09662428,77.70965152
nPPlvyhmKgaEuwk,12.98382117,77.46473708
cmcHoNSuSGciFW,12.89688529,77.54188926
cTmcHoNSuSGciFW,12.89732935,77.54250217
ekVxipmwYrcicXn,12.97469004,77.68552917
qMJgxaIlPsBvAoS,13.05216842,77.66107743
jdobVYCAoIEwtFS,12.92542303,77.59881382
GQhfXeHnIlmUdnW,12.99779737,77.71941516
VeNaZDUkbfgyYpr,13.05289076,77.68736647
VChPvDLicFxhUpxZ,12.87492344,77.52656222
VChPvDLicFxhUpx,12.8758514,77.52649866
BHfOlgywVzZHtsn,13.04687202,77.62156412
dBOrlgXpQsIOCZZZ,12.95368084,77.73546147
dBOrlgXpQsIOCZZ,12.95351474,77.73580521
DFPAxtUoqXzGomZ,12.94953246,77.48640545
eHyOPOUtSmxSsm,12.92169069,77.58627319
eHyOPOUtSUmxSsm,12.92168311,77.58691702
sxDTjhpajpszIxN,13.07126878,77.63139162
sqJLguZBtFepYZy,12.96570061,77.72275785
eQBKezYkjXXIuq,12.8885035,77.6689413
eQBKezYlkjXXIuq,12.88885736,77.66819819
aOacyZgdJJXbnkP,12.95470903,77.50689083
LENJhymjFPCIToO,12.87105359,77.48893259
GyBwaQkylRYcSgh,12.99093203,77.48543051
jmfjjqKVAIRwFQ,12.95452991,77.61793596
jmfjTjqKVAIRwFQ,12.95461961,77.61782695
gOLFaMLtBzxbsiF,13.08510493,77.6538167
JxYabNiYVwyANBGq,13.04831993,77.47148413
JxYabNiYVwyANBG,13.04736605,77.4723279
kxlDuKjDOqJuHKV,13.00238154,77.4993296
GPQSrzWQKUkeBOhT,12.91509533,77.62757435
GPQSrzWQKUkeBOh,12.91522452,77.62753543
xEeChUdmcoCZZHz,12.89281662,77.62183365
veUuGichBHxCwe,13.04490749,77.57355352
veUuGichBHxKCwe,13.04516705,77.57454369
MSosBagbQukPWgF,12.87087329,77.56250998
YLGVyoluPEjfFCd,12.92190611,77.56582183
gREmgCAzTjkQdQf,12.86944536,77.53729914
nQLqKWESFNqYCGI,13.07875205,77.5976322
PMyxRwqVmZoOSAh,12.92702642,77.63608045
KCPMTnpAKFBnuuC,12.92578198,77.72291856
USOObJwDrOrQPdu,13.02714334,77.5675371
UxgGzCdNoytlkYJ,12.95111385,77.66471637
vqrbZbnmIUDtbZh,13.00636582,77.67522501
afLBvGDTDyBjgEr,12.94745605,77.55838823
IKWtepTWskoiGw,12.91176737,77.6412047
IKuWtepTWskoiGw,12.91131908,77.64114852
KRrGBcWqffEsxRbx,12.99090685,77.45059077
KRrGBcWqffEsxRb,12.99161315,77.4513801
eUZmMYpLcsijMZQ,13.03566318,77.66429504
sXToyurTSaQPGjT,12.93820465,77.64810091
nOGAMOHDZngrMym,12.97154619,77.68477713
CvWtNJMdEkZUCcZ,13.0357403,77.55352112
nFyAuobJtkkvbAG,12.89302727,77.70805326
jkyqomjFVBHPqej,13.05817447,77.61983507
ixjWYWnegQcUrDV,12.90517288,77.48826564
jMYdzwYBTUWXASZ,13.05300058,77.73837951
deNxGbuTsBAIwy,12.98561818,77.71498592
WdeNxGbuTsBAIwy,12.9864721,77.71541424
UgHoeWgGarnJHx,13.00438919,77.46945282
UgHoeWgbGarnJHx,13.0049507,77.47044154
uVLkOrtnAfkzeq,13.03200547,77.49073937
ufVLkOrtnAfkzeq,13.03128685,77.49042252
lMxnqKsQoIILSIe,13.07030338,77.48119779
KQQLQlFxPKvkUQ,12.92119246,77.64501921
OKQQLQlFxPKvkUQ,12.9220028,77.64424049
YtGWYAifcYdIQPA,12.92930084,77.60480468
EpSeTHliepbpCIp,12.95094743,77.58013552
EMkbEtZRpVbgdFj,12.95839559,77.60743126
upjpaoFcVjTIeIa,13.07457048,77.70088301
XjqTkdOobMYmsPo,13.08539314,77.44860059
zGFVefHjYZSBSTl,13.02962157,77.49391199
IoSQeuPsJQUXVlWl,12.89601571,77.45253973
IoSQeuPsJQUXVlW,12.89609997,77.45329387
SDBKaMUmmHlRyqU,12.93782907,77.59709572
NoHtKlmSdqIyVom,12.96107207,77.55511487
RotVASLLeJCUduu,13.08759391,77.68878451
YluZFhCrTLwVBMM,12.8646267,77.58690425
PVNApSgOPSHlMbn,12.92935764,77.63957929
OAzWHRRxEdpcRYW,12.8764035,77.57620425
JeYatlHQJFBkVvi,12.86082021,77.52687512
xVRSkGtoDJThajg,12.9338376,77.52836312
YSYTDXGbEKlWywH,13.03718892,77.57161817
TgRSbOkoBdHxkyW,12.86610686,77.7425446
rqzqwjrckZGAkzf,13.09300112,77.64653464
pCXItaqtsYQxpBr,12.94019422,77.64781575
VvzFYHaldgnQebD,12.89408864,77.45556626
kcjoJqtovlgHJCx,12.95741368,77.71965812
qbiFiXqBAGPPeCx,12.86128756,77.64832973
PgzpMNTIDtXItip,12.8925478,77.50347114
ZseRGgbxayEpqqi,12.97133326,77.51025934
PjysAPfTpMzshbIT,12.9150815,77.61791346
