,name,latitude,longitude,is_similar
8312,LRvcHFNWxWQbRN,12.97387127,77.72554754,1
8313,LRvcHFVNWxWQbRN,12.97400402,77.72546483,1
8314,LdraElkydLcibrd,12.87284593,77.46259599,0
8315,lpvbvNHACMQWlGX,13.084124,77.51326391,0
8316,rVfESYYQPyAoawf,12.95798847,77.71787204,0
8317,yphkauSZxrgZhVCd,12.96161656,77.65560433,1
8318,yphkauSZxrgZhVC,12.96246635,77.65528253,1
8319,uWWIuTKzjDmLBbw,12.94650282,77.73106955,0
8320,jSLxKsFgfgOSosot,13.02633503,77.73287641,1
8321,jSLxKsFgfgOSoso,13.0254483,77.73362679,1
8322,mNEpZEZCiiSinJL,12.94289281,77.45061433,0
8323,yjfZswlqGWFBap,12.99355239,77.5417117,1
8324,yjfZswlqMGWFBap,12.99408632,77.54155108,1
8325,fIYFQvijoAGOKEk,12.87144518,77.48687137,0
8326,JAXnfyxBOBGchBEH,12.99723258,77.69220019,1
8327,JAXnfyxBOBGchBE,12.99726489,77.6921992,1
8328,jBqLpxmngbZoKJU,12.88183904,77.56291331,0
8329,mHcuPUiIjpRDaih,13.09195391,77.69069067,0
8330,nJkgNNjjVNRDBmv,13.02973586,77.64750993,0
8331,YUYeucDPhqGINNZ,12.92349621,77.45319859,0
8332,FjBAcYfilvbohCn,13.03959204,77.45644075,0
8333,EIxhOxMeKmnixwk,13.01411598,77.48800456,0
8334,csTQflCbOUKtgMT,12.95016832,77.49708277,0
8335,OwmATgRafMdVxaP,12.95283678,77.73879507,0
8336,qqnDDbAeUlccELOu,12.99397022,77.52024936,1
8337,qqnDDbAeUlccELO,12.9946872,77.51939529,1
8338,FmKgOfEukdswlnV,13.05821194,77.66008713,0
8339,ywpuxiDFCLIWvIb,13.09166106,77.63960339,0
8340,vNBcuQOLdKEodxp,12.92928694,77.69448747,0
8341,ukfDWwQcWwGXmtJ,12.96803265,77.64625671,0
8342,AHFtYwzbUEpyuXu,12.90875337,77.70014509,0
8343,TCXkSbqFlaPmhio,13.07363427,77.57899571,0
8344,cLjEFXmvzLPxdA,12.88476885,77.53083269,1
8345,cLjEFXmvzLmPxdA,12.88495314,77.53059184,1
8346,JFqPFMjtwlRQLzw,13.04270703,77.50350287,0
8347,QwEoWXMpYJgiOuU,13.09232989,77.70171219,0
8348,JWqabCPqqlmgWBNb,12.97974544,77.59325218,1
8349,JWqabCPqqlmgWBN,12.97999099,77.59273992,1
8350,XUvsZVLAjhYEOFI,12.96885851,77.67794087,0
8351,nSHgWNhhYTGYMIV,13.08974901,77.51851461,0
8352,kuPmSKNDlEAIhQf,12.97465849,77.60190385,0
8353,QdnkCJFMszEYRFC,13.05710761,77.54864854,0
8354,BEWkFwGOLOCjJxAS,13.04067485,77.72222889,1
8355,BEWkFwGOLOCjJxA,13.04109343,77.72125868,1
8356,nckeqtLAZhZfKZwx,13.047,77.51950996,1
8357,nckeqtLAZhZfKZw,13.04697726,77.518596,1
8358,yDiFaPjMbWVhjdSk,13.01080917,77.45610978,1
8359,yDiFaPjMbWVhjdS,13.01164947,77.45542603,1
8360,lgCqzIsKftsKxyX,12.92411586,77.59677288,0
8361,YHomFugeHGuRoZw,12.96792493,77.45918155,0
8362,FbAYCkfyWhatyQ,12.85359927,77.66614517,1
8363,FbAYCkfyWhatyQr,12.85374449,77.66636839,1
8364,LjxFUMCuVJafhqC,13.05019166,77.52408469,0
8365,RstJobVWpHkztY,12.90665814,77.46895493,1
8366,RstOJobVWpHkztY,12.90668641,77.46809695,1
8367,gPsLTnSirQgttjI,13.02646061,77.72799752,0
8368,RhBBhvCYdRhzpWf,12.96282343,77.54532592,0
8369,hcSAMIfmWkkhBdc,12.89560183,77.59534113,0
8370,JwgIXGudmKFEiBr,13.07991457,77.49643276,0
8371,qLBIpanznQSOAJE,12.95275988,77.48525594,0
8372,sHNzaEMBJJKQZuk,12.91253194,77.58911908,0
8373,yzEyzgVAAUJRtLa,13.04666992,77.59457834,0
8374,GkzAGwzNCgLtZZL,12.96618554,77.58729167,0
8375,SGJNiBnAWVDapQs,12.94635188,77.65910307,0
8376,HxVHvczECxfhlaR,12.92078643,77.69923828,0
8377,oydUioLJizcCoIV,13.05412606,77.69499737,0
8378,VyfOQrVOyHwwEBuO,12.99683294,77.4482052,1
8379,VyfOQrVOyHwwEBu,12.99651755,77.44824032,1
8380,IXhUMGrtLZMuyZg,13.07182548,77.73684888,0
8381,dewROUrwNZsTwrh,13.00831358,77.69033948,0
8382,eUZXfvjrucayCob,13.06437681,77.46473177,0
8383,ZTkjYubreovMZk,13.08378917,77.44779189,1
8384,ZTkjHYubreovMZk,13.08372193,77.44781593,1
8385,XeiJEPoHCTwzqGm,13.03232457,77.67683691,0
8386,XkyueUrjuFGSyiW,12.85711873,77.46549864,0
8387,lZNlltWtitovVOL,12.89912891,77.7257762,0
8388,UfvFmcMwXxjvfBL,13.02747275,77.57213731,0
8389,jkTPYrVMBnpOGMr,12.88646579,77.6385093,0
8390,bftWRlbLCSyuinv,12.8983894,77.6213857,0
8391,VejlIPXPDgMZfRY,12.90884562,77.57489926,0
8392,CLRQZaAAeJLcxyT,12.94697006,77.66661594,0
8393,MglIMzkdZUhAWka,13.05687057,77.59417063,0
8394,ejdQYhYVqgkbxVa,12.97760421,77.69084038,0
8395,kzYzSgokzGBERe,12.95318806,77.47650857,1
8396,kzYzSgokzGBEfRe,12.95297868,77.47639473,1
8397,AaPJOyaSxQriRaS,12.87858773,77.56235123,0
8398,IIriiOUVRUGuRvXg,12.88229489,77.59795554,1
8399,IIriiOUVRUGuRvX,12.88157524,77.597111,1
8400,eWCtsVeQuEyzpJA,13.06348472,77.68623391,0
8401,vQPBiyscSXOBTy,13.00677566,77.72853189,1
8402,vQPBiyscSSXOBTy,13.00653666,77.72754975,1
8403,cCbBVGrceOTuKiN,12.96183263,77.72409827,0
8404,bVxpZPuVjObUbKv,12.9258346,77.46746769,0
8405,PPLabyrOsuDQOYW,13.02812692,77.60725809,0
8406,qcnPLwYTwvUauYl,13.0750554,77.56287256,0
8407,EKJviwcrrOxIXLj,12.8679176,77.46546271,0
8408,KeGoXmNCyuaLwDM,12.93772327,77.49397562,0
8409,ITKUQitFxgnIwHH,12.99421934,77.44736234,0
8410,itkGLnxVVOGNzAR,13.08666821,77.69841498,0
8411,ZoDXkbzCozbRuFw,13.09676189,77.63030387,0
8412,SFWwKhBSwVXedHi,13.04176249,77.48024086,0
8413,KZXziSPDeuEdaBf,13.030379,77.60684518,0
8414,jDOefSogYppFtS,12.91109362,77.4912667,1
8415,jDOefSogYsppFtS,12.91050544,77.49111154,1
8416,CsbEptqZLXXRhpO,12.98007007,77.70556412,0
8417,MTdvgpUIZYQhIpIo,13.0612793,77.45919547,1
8418,MTdvgpUIZYQhIpI,13.06153059,77.45827689,1
8419,CgYgctDvSUAVhF,12.86791728,77.46597993,1
8420,CgYgctDvSUAKVhF,12.8688144,77.46692882,1
8421,VFzfOFyMnFbOnSL,12.85639801,77.68675423,0
8422,FDcTGaKMDLOSFfp,12.93502718,77.73930842,0
8423,nwERtwCsIMkwgCQ,12.93349023,77.51052417,0
8424,WWiUKmKbRmTZqjU,12.86132101,77.48685231,0
8425,AWhyyMLMTkvjKl,12.92375153,77.65021008,1
8426,AWhyyMLJMTkvjKl,12.9243667,77.64994048,1
8427,YVUMdiSEIeQawkQ,12.95409211,77.54076671,0
8428,OklFQIkMbzlavPr,13.07446156,77.57309586,0
8429,gGLFgjuDcUqyAJe,13.06527714,77.67288011,0
8430,jYYMmlfzdrqcGto,12.99922897,77.46903971,0
8431,JnLkUTAadjynKxK,12.99266733,77.45240786,0
8432,awJmoLjpnTTYFqc,12.89951155,77.50227365,0
8433,ZCaLzFDWwCXyNRUX,12.96795238,77.54615859,1
8434,ZCaLzFDWwCXyNRU,12.96888487,77.54637697,1
8435,xOXQELTCTUerJF,13.02513113,77.58022804,1
8436,xOXIQELTCTUerJF,13.02514618,77.57937702,1
8437,OazGbOmOwEIfDYm,12.92977164,77.70029131,0
8438,heyAkVMnprpLTnOd,13.01906268,77.52767557,1
8439,heyAkVMnprpLTnO,13.01812529,77.52785198,1
8440,xHGyoQaVcISzbjC,12.88666405,77.60403429,0
8441,QnzIvmWWEMeexox,12.93265023,77.55441738,0
8442,sdzBNisUaDSkIuxX,12.85344488,77.64892418,1
8443,sdzBNisUaDSkIux,12.85359553,77.64925039,1
8444,dmCYIsXjiSzprVc,12.88527765,77.49471882,0
8445,jGOEYciXNbJSRod,13.02115613,77.50807963,0
8446,iNgrAcpaZJfXwYx,12.95256661,77.71830475,0
8447,cASPpRCwsNyMSWI,12.91202612,77.5379811,0
8448,LCPmgurALtnXfef,13.00202194,77.73298534,0
8449,hVWmfyAGfsgsRNv,12.91444288,77.71670348,0
8450,JBPrJeiCYFUFvGE,12.87973273,77.69926379,0
8451,RpntETKDQmKJNVR,13.08689259,77.60694901,0
8452,BymQFrOwHCMdxMBO,13.03832477,77.69820891,1
8453,BymQFrOwHCMdxMB,13.03818121,77.69862429,1
8454,llkdkfcBPLOrIJc,12.88146787,77.53247188,0
8455,gCLlGOCNBNOQTNke,12.92208027,77.65697248,1
8456,gCLlGOCNBNOQTNk,12.92140053,77.6578388,1
8457,QapNCCsvhApBffj,12.89258658,77.62709685,0
8458,WeWCMnOiUEjEEwn,12.92622361,77.50622182,0
8459,NouKIcaZEyjCrAL,13.04725495,77.45344406,0
8460,iFcfrLrwCKtXbvD,12.90338647,77.49332754,0
8461,mzmefDsvLguTeBB,13.0298438,77.54809136,0
8462,OohvOeJfLtVgdCf,13.03165499,77.54459896,0
8463,eFYPuHVRjvWqMC,13.02242521,77.62173381,1
8464,AeFYPuHVRjvWqMC,13.02193709,77.62135057,1
8465,jFNeWCUUyCWPGYy,13.05734708,77.54249177,0
8466,GmaOjZLtvjfIfND,12.89330877,77.49601553,0
8467,OLshmYhAonmDjeat,13.04705394,77.44747274,1
8468,OLshmYhAonmDjea,13.04775499,77.44779685,1
8469,oVQtWktWKBruGpD,12.91316446,77.64042964,0
8470,iYarLjOtRpfEIqu,13.05320337,77.53395192,0
8471,tpyDRsoNOLgDHIP,13.01378022,77.45815454,0
8472,iOiCoWXccifUWyI,12.90361951,77.72361587,0
8473,EOdpbQnUUdTSzqPL,12.92977617,77.69642496,1
8474,EOdpbQnUUdTSzqP,12.92931963,77.69550589,1
8475,vqEHysuBpiwEKjP,13.09140578,77.58050955,0
8476,nZkZlUHzwjUtlIK,12.92989453,77.46463863,0
8477,hqvsUuyJnkXqbTr,13.00761018,77.58346556,0
8478,CWNnTsrZzrcpNsG,12.89808605,77.48697026,0
8479,xkVcAUPzVkuRsEf,12.91001519,77.74267445,0
8480,WBuKQBSZUEbrWdx,12.97660898,77.69287202,0
8481,XaAzFMgSnuqOYr,12.92630795,77.57238585,1
8482,XVaAzFMgSnuqOYr,12.92696181,77.57312122,1
8483,UKmtQFQffkThaQj,13.02566382,77.60589526,0
8484,UaPVSWVTYBkKKDsD,12.86786224,77.47529338,1
8485,UaPVSWVTYBkKKDs,12.86865333,77.47588897,1
8486,SppWYYZhPxbRLpL,13.07668047,77.66161295,0
8487,AXuDggPWCSCawrL,13.0467121,77.61319821,0
8488,cViTOqxEbSVFggU,12.95717201,77.55435624,0
8489,DqUaMJFfxcubVkn,12.99681613,77.62466076,0
8490,fAGHwwJdzBtxlyZ,12.91909679,77.65893602,0
8491,dzuGYEoxvZMuNWZ,12.96436178,77.49869687,0
8492,JBPvacEjpyQSfhd,13.04729626,77.56272784,0
8493,enDxQOHoZLJTBtm,12.99080339,77.71840745,0
8494,PyuMCmaiqEDNbJ,13.05997841,77.59322449,1
8495,PyuMCmxaiqEDNbJ,13.05919517,77.59309599,1
8496,udOMFARAQkpmXhY,12.87774072,77.61208289,0
8497,onjGmielOUQYWzx,12.88474434,77.45830067,0
8498,xSuDkhDntmTpkKt,13.03154433,77.53750656,0
8499,OeqXxTrkcAAYMmH,13.04650671,77.49785573,0
8500,QjcLKsQyQazYOgs,12.95234593,77.67833312,0
8501,CooSdpxJpdQhNVg,12.89600164,77.68404775,0
8502,jQpfrDklksXkfNa,12.99045478,77.59539576,0
8503,YNZIwsbjnWNsyuX,13.09455323,77.57246621,0
8504,DCjtRwXTpNxfSzD,12.98740099,77.73510281,0
8505,YjzYjKkfhKsarQT,12.94684335,77.64709483,0
8506,WmYEHUCtAQVdhdX,12.9140651,77.55345024,0
8507,anAGvAWGiQQLCdw,12.93560988,77.71749624,0
8508,vCVWBLJUtcYxRvb,13.0361054,77.47792935,0
8509,WtMGwbfrTdENPaY,12.91771115,77.55721928,0
8510,XZlvCCAyruHZNXq,13.09414749,77.60220222,0
8511,cXJJJXlQOWyoUGy,13.0880843,77.50849032,0
8512,tqCaTrHhyuIALTT,12.88418304,77.72658534,0
8513,BBRWkreMrCGFyvz,13.06032092,77.49366603,0
8514,BvIykUQxlkIULdy,13.00972675,77.47598244,0
8515,QXvFXYVXDDOSfly,12.95149623,77.67379316,0
8516,HthUpQooLFNhjcmI,12.9690498,77.71311986,1
8517,HthUpQooLFNhjcm,12.96861936,77.71279678,1
8518,SEPMoXcERuVkbFJ,13.01204259,77.668948,0
8519,MBSYCWjZmPRZLFi,12.87433072,77.57364135,0
8520,GPoiwGjpfCkEesl,12.95758096,77.47932107,0
8521,LMqfrGiWvDAdmAp,12.97170673,77.62962363,0
8522,qoTpKjdTslGnKJi,12.86198377,77.56603504,0
8523,mSvbsbrCujfDsoT,13.06443608,77.56174711,0
8524,xLbYiFPqWDCuuac,13.02099305,77.70070245,0
8525,wKlzvRInsoIICjLR,12.88802176,77.63802647,1
8526,wKlzvRInsoIICjL,12.88829984,77.63721423,1
8527,BrhwBZlJAoGAdHx,12.98693693,77.73044029,0
8528,ytCHEUYgbPxDmHYW,12.8834568,77.5460107,1
8529,ytCHEUYgbPxDmHY,12.88389091,77.54581979,1
8530,GXxIctnhfMCdVTx,12.89095085,77.57502966,0
8531,UTOpSOWSclWfit,13.06837909,77.49794953,1
8532,UTOpSOWSOclWfit,13.06917083,77.49859585,1
8533,EyAgWMbRLfZIxrz,12.92997529,77.71529853,0
8534,OEYGnXorbEGPxEgO,13.04818456,77.49127276,1
8535,OEYGnXorbEGPxEg,13.04905318,77.49175311,1
8536,mBThZZDsQYmDTOu,12.93818194,77.72092787,0
8537,ufxsxnoAaXtkgUB,13.09186105,77.49531186,0
8538,vDoHZHmSvyTabFXO,13.08053485,77.457302,1
8539,vDoHZHmSvyTabFX,13.08147085,77.45670534,1
8540,quqSXhCQakRVem,12.85377606,77.49753788,1
8541,quBqSXhCQakRVem,12.85418241,77.49667149,1
8542,YVJHsLiNEkVxfDd,12.96374662,77.58414798,0
8543,uwWGlNLuhYsBhag,12.98192836,77.48568736,0
8544,pkvlMTaIjVYSgrk,13.09238871,77.6829892,0
8545,UJNdSTAZTktDFrx,12.86345692,77.66837149,0
8546,jXWHMefNfgGcoXX,12.86389726,77.70724805,0
8547,DoFUdYRboWeFdmx,13.05362094,77.63024573,0
8548,FjgjNSeCYAvUYmm,13.02112477,77.5621243,0
8549,wdqBGYRZsUURAam,12.87782643,77.6598916,0
8550,ypvMKINyqsLBVTC,13.04729906,77.4897152,0
8551,hostpPYWMsTrSzr,13.06352046,77.54035041,0
8552,PqWpQfsTzgBPPWt,12.93130727,77.53101825,0
8553,UlkiGyyIXLguZCW,12.98839046,77.70727557,0
8554,RGEirSBKCaWiYQZ,13.02093529,77.54173473,0
8555,qNFWlcqiYOSJVUI,12.87637305,77.62663796,0
8556,CvRxJOvdqMZXqgT,12.88615304,77.50451474,0
8557,gvNhTvbcKNHpaof,12.95764622,77.52543576,0
8558,WJeqtknGoKDtLX,13.01880396,77.45165468,1
8559,WJeqPtknGoKDtLX,13.01911174,77.45127146,1
8560,GCKUhmCXVOOobpr,13.04701788,77.52656275,0
8561,mgXCTNFheouzpTA,12.88976088,77.71259831,0
8562,vtkKGlBcEevKalPT,13.07055164,77.62583038,1
8563,vtkKGlBcEevKalP,13.07009824,77.62499942,1
8564,pfrWTWMQDwSfVPw,13.01773514,77.59202252,0
8565,XLNQzISTnOQaMqh,13.00426989,77.65296027,0
8566,yNRmgIGbIpOcnW,13.04790419,77.70257775,1
8567,yNRmgIGbIpOGcnW,13.04851355,77.70227045,1
8568,QFjiELdnHQZnxas,13.00611494,77.52826829,0
8569,OLmoxUqiziIwNMR,13.0094434,77.72270053,0
8570,tgqhnGBGoXaUFMD,13.0700622,77.7058853,0
8571,qocuyvZFeYcYqjD,12.87517652,77.69222825,0
8572,TjdFLYXZZcrdFF,12.87353378,77.69976917,1
8573,TjdFLYXZZcrdGFF,12.87420357,77.70037542,1
8574,JwskmFvqBuLZofj,12.9815776,77.50563906,0
8575,shdVlhRBMtKnzVo,12.8957407,77.71796141,0
8576,BXiuEFIKkuzfEXS,13.01520593,77.5705722,0
8577,qjIiwONidvmZReb,12.86703456,77.44787043,0
8578,GLLfCOrcXOAIpUz,12.98403036,77.63580297,0
8579,ZLIMbfXcWEhOBFQ,12.92989718,77.54976361,0
8580,HNfrbYRzFxSHRY,13.07569172,77.49223543,1
8581,HNfrbYRmzFxSHRY,13.07523525,77.49273821,1
8582,qdcvHCeHkTSgiNkb,12.97512244,77.53948797,1
8583,qdcvHCeHkTSgiNk,12.97520163,77.53889193,1
8584,nsgGfIBxQOHcPOm,12.94557775,77.59837133,0
8585,DoAGiKZkBtvjTRpv,12.92394935,77.53576799,1
8586,DoAGiKZkBtvjTRp,12.92346437,77.53522382,1
8587,GdzEWMgJSowHqO,12.97096054,77.5940173,1
8588,GdzEWMgJSowAHqO,12.97089185,77.59320078,1
8589,mLhqkRXlWasvdrH,13.07256975,77.63368574,0
8590,IIEbnumgLQZeONR,13.06847915,77.60122148,0
8591,tFAHUVkTbCepEnG,13.04339915,77.56186462,0
8592,CvqRoPxecGAKcqu,13.00492371,77.63821147,0
8593,HzvCijAKwZlgcvJ,12.85381996,77.61126452,0
8594,awfxHVggTmbrMUL,13.07058755,77.52449055,0
8595,zKKeLQqwkAGAmnM,13.06966534,77.62219777,0
8596,cRlZbSsPlFzxQdV,12.97779725,77.50666844,0
8597,IKWkrQxYYNRaTBE,12.99554374,77.67657817,0
8598,kwVaEMOHONmTHYM,12.94409118,77.46580525,0
8599,uaLZZHbRPokAdGqF,13.08206346,77.48043566,1
8600,uaLZZHbRPokAdGq,13.08303207,77.47985488,1
8601,vfjxiofAglfpnnb,12.91578516,77.62803037,0
8602,qfxgjuYzgFGnhZv,12.99696101,77.65941416,0
8603,FOyPTsOxruoLUA,12.85353156,77.66203786,1
8604,FOyPTsiOxruoLUA,12.85334201,77.66118389,1
8605,aTVKovYPfXUceND,13.05154409,77.70684433,0
8606,wQnzNozazPDmKccY,12.95922117,77.45814706,1
8607,wQnzNozazPDmKcc,12.95827022,77.457205,1
8608,XEUeVdjoCXsNWYZ,12.95302132,77.5739381,0
8609,fjOHQJTLVuzgPhs,13.03879961,77.62332539,0
8610,fpdDJcgjLhoZXMM,12.86575301,77.45713129,0
8611,ZxckZELyxwCYFJa,13.00474179,77.6010288,0
8612,dmeAXmijPxOstIM,12.86341815,77.55169897,0
8613,WMVGGThDievqEto,13.06192464,77.4976286,0
8614,CTVOgFMVfYOIkZZ,13.07153439,77.47157249,0
8615,OiMTcyLdUpxqkxit,12.88124421,77.69705438,1
8616,OiMTcyLdUpxqkxi,12.8802639,77.6970879,1
8617,bqrAjqGzqRYUAEH,13.07067378,77.55623603,0
8618,gmixgjwxysKkrfX,13.07838302,77.67081186,0
8619,gLQVdlAmHBebIfR,12.98284609,77.70973273,0
8620,XuBkwIjyWcbEcFw,12.99617634,77.69065533,0
8621,yjWmPjYFBzJDxmH,12.92433951,77.64504624,0
8622,BVdhNYvRpFQQGGW,12.92664818,77.68555856,0
8623,gZbQtfyMqyFCuaX,12.85688262,77.70579421,0
8624,HZfKsBNNNrzVDmA,12.91865853,77.52670057,0
8625,SfdecNvzzKEHbHL,12.89451285,77.63467027,0
8626,SYxeKHHbhREoeZoM,13.02233251,77.702456,1
8627,SYxeKHHbhREoeZo,13.02167765,77.70239607,1
8628,LOVbQaVNThcWfI,13.05290857,77.66365637,1
8629,LOVbQaVjNThcWfI,13.05244614,77.66349862,1
8630,lyLpJWFRatvJnyI,13.07419414,77.65349751,0
8631,MjHTYdFaszHkoSBt,12.9932622,77.6914884,1
8632,MjHTYdFaszHkoSB,12.99295974,77.6907176,1
8633,SELApcdrvKijBFv,12.8827603,77.61988474,0
8634,yfTamgdltLeBacdx,12.88294099,77.62533213,1
8635,yfTamgdltLeBacd,12.88385785,77.62499294,1
8636,PgjZrRuetRSFIcN,13.09071766,77.74222238,0
8637,zCINGrMzXtagEFUj,12.91736917,77.73966203,1
8638,zCINGrMzXtagEFU,12.91734625,77.73993304,1
8639,YcbRdtUDGhodsD,12.91367489,77.60795591,1
8640,YccbRdtUDGhodsD,12.91294383,77.60857204,1
8641,joCeBuYePYVMGjc,12.96791302,77.5815242,0
8642,UbhPyfctOCJbNxZ,12.92445893,77.47426465,0
8643,ammrMNdjneZAACv,12.86659916,77.48755195,0
8644,RgCyIBilHacoKJU,13.02305667,77.50864409,0
8645,xZDVlVNcIyNchIj,13.09382581,77.46975316,0
8646,QrBhPhXDTLooVVS,12.86329674,77.68256873,0
8647,SayemXjaulgMnem,13.02354394,77.74014924,0
8648,oQfJKvzJyGEEQmm,13.07342716,77.64200316,0
8649,ZjOmIsYbLwyopEZ,12.93130824,77.57899568,0
8650,QcvFgXIGPkDcGXY,12.89778655,77.59744101,0
8651,lCBpEZWMcjkDvRb,12.94109971,77.73271452,0
8652,YJMwmHNnWUTpxgU,13.07288971,77.72224674,0
8653,nIWufzIfBYNdMLl,12.94575314,77.56883934,0
8654,ahPoedmhXQZsrQZ,12.94731208,77.67019151,0
8655,McSCGwIpUCHFxtS,13.02109142,77.53831863,0
8656,EkEymRxgrsvvJx,12.98682134,77.57375545,1
8657,EkEymRxgrsvvJxn,12.98692554,77.5737687,1
8658,AbvLQkvJXaHRnel,12.93182521,77.69005456,0
8659,imeVEtHhctrXDK,12.95698306,77.60069378,1
8660,imeVEtHhctrXpDK,12.9568629,77.59982101,1
8661,HsmFRrjhPKIIxxu,12.96713057,77.62006057,0
8662,cYgZxHiiNjGcSk,12.86090004,77.45645027,1
8663,cYgZxHiiNjGcSHk,12.86105769,77.4567342,1
8664,OnInjnMiYVnavJI,12.95746106,77.71462894,0
8665,mBPTSHbAUiiPwuc,13.04132492,77.61285718,0
8666,CuBpqJpIbvAqyNs,12.88853474,77.45403537,0
8667,CAJxYrCSfNFXpLe,12.92405265,77.60765462,0
8668,MQLPUUEQnhkLCST,13.04415906,77.53722087,0
8669,VPAeHjnLudWqcFE,12.9324182,77.45536884,0
8670,baxucAtlIoxdvBm,12.96895306,77.60648347,0
8671,NzBwMCTcCUxwMtQ,12.95300583,77.44772606,0
8672,ERUgjxoevzkCdhv,13.04480664,77.49821369,0
8673,emprQSyYObNvuh,12.97161323,77.57714076,1
8674,emprQSyYObwNvuh,12.97260726,77.57801865,1
8675,qQZhIOyJslsiqJh,12.99853017,77.45646338,0
8676,PFAOWXIEmUFJhDY,13.05823955,77.50204461,0
8677,PPYWNbBJzgqeKBI,13.00557824,77.55346398,0
8678,wGyNCQIvgmuhdF,13.00263963,77.71053496,1
8679,wGyNCsQIvgmuhdF,13.00217568,77.71024717,1
8680,wRYOemIUDsFZRCV,12.85893302,77.70471671,0
8681,LRvaosrCtyWUIjz,13.01714038,77.67226611,0
8682,eHnnIYDWoDgLufzN,12.95828287,77.46562462,1
8683,eHnnIYDWoDgLufz,12.95904946,77.46534077,1
8684,WkwcCnbHceaaAds,13.03698265,77.66409542,0
8685,DdssOalYKyvyJkS,12.88962929,77.57858308,0
8686,AdFUUPVNnALZjqd,12.90162748,77.49721287,0
8687,QNSonhlhZIUMCXO,12.90399707,77.58038351,0
8688,HDpiEfyynMNkpTo,12.96868039,77.47526415,0
8689,MWdLrZcFIIVYXbu,12.86827087,77.53471283,0
8690,pGAcDKpQOMKtaJr,12.89916569,77.72296367,0
8691,GghPgrfsJSpdHNs,13.04085883,77.70789122,0
8692,XoUvPNKcwxWyAYC,13.09155365,77.49501976,0
8693,oWTSKukTmKjZwO,12.94472868,77.53655306,1
8694,oWTSKukTjmKjZwO,12.94400257,77.535812,1
8695,JtyMeIDcNOyhhKa,13.09458461,77.68448616,0
8696,PXMomyYUsvaSOYw,12.99001415,77.49719095,0
8697,HOLuPTRcAYPRKcq,12.95108208,77.4457336,0
8698,sZGOKRoITtRuVRn,12.90991601,77.49207246,0
8699,nGKEdRCCPwPhxNd,13.06212542,77.50143796,0
8700,BhDchuJuXRyUHCC,13.02374944,77.53287748,0
8701,uzoZMLFjxOtwgMj,12.89539651,77.69465956,0
8702,ssDRoKnysFLvhKi,12.94292729,77.57953151,0
8703,tsRUZrwkKeFGDmw,13.09357254,77.71710737,0
8704,FlIzlveVAfFmXAV,13.05542136,77.48861966,0
8705,jyzIZSfjsRgmpMx,13.00322738,77.65358344,0
8706,zghstiCKGILdAYry,13.09567723,77.66308822,1
8707,zghstiCKGILdAYr,13.0965306,77.66400044,1
8708,YovULyXvtXRFkyO,13.03516985,77.51001445,0
8709,rbtgnuyJExnXBB,12.96412822,77.44716125,1
8710,rbDtgnuyJExnXBB,12.96363378,77.44667009,1
8711,knVUeztkKpJyCEb,12.90661873,77.57866587,0
8712,wcGDqeRuAHIRTx,12.96911344,77.71942876,1
8713,wcGDqeRuAHIRTpx,12.96932259,77.72011491,1
8714,HaLzkepkLqPPvxJ,12.90223588,77.44766634,0
8715,fxjlGrQljcuEPiB,12.95701621,77.54794297,0
8716,rBVhXSFAGOMFiE,13.05463912,77.72749038,1
8717,rBVhXSFALGOMFiE,13.0555924,77.72834096,1
8718,hwuXSPfontnYRru,12.95495647,77.58010125,0
8719,QgdbhDCKHxzJTUU,12.88552989,77.54909434,0
8720,TOOpzlGepLMgifz,13.02567609,77.72630224,0
8721,yLBHqKuzKoECYXA,13.01698466,77.69893652,0
8722,bRbgHjDbvPuNJRU,12.94202109,77.56870826,0
8723,hULCCKNrmjiZtSG,12.91195249,77.68083306,0
8724,xmRpHjgDsVtaBRf,12.90026724,77.61838666,0
8725,EXqCJgSAvPwrqDq,12.92660356,77.54212478,0
8726,uSUMjCIbuuYXavU,13.05416523,77.70236877,0
8727,wqKKUxiqKKErFqCm,13.02198436,77.68004589,1
8728,wqKKUxiqKKErFqC,13.02124291,77.67943243,1
8729,qYktLokWcGQsMA,12.85421692,77.60667114,1
8730,qYktBLokWcGQsMA,12.85374294,77.60578196,1
8731,dwWZVkMbkNYaUkf,12.91901226,77.65369787,0
8732,ZqBFdjAeQCKCzIp,12.86445121,77.65839542,0
8733,cfNfVWJVLqbHdaTE,12.92520155,77.45633978,1
8734,cfNfVWJVLqbHdaT,12.92435985,77.45573354,1
8735,mACSLmCPWpwkoii,12.95646788,77.54632211,0
8736,hUEsJrRSuBbzAK,13.01145196,77.62324358,1
8737,hUEsJrRSuBbzpAK,13.0113745,77.624055,1
8738,huSsAjHehEzqnOC,12.92482715,77.5367904,0
8739,MykHkMFbRGimymt,13.0352807,77.69991915,0
8740,yfsFUQFBMGfPDxL,12.89661233,77.5159999,0
8741,prKSbQawvaUfzWa,12.89984883,77.48653701,0
8742,xSGXQSAZlnRKNhz,13.02079659,77.67050509,0
8743,frPTGdLPeBbfwhh,12.90294903,77.66455259,0
8744,JkoPjXstEMAbUTJa,12.97501743,77.61357666,1
8745,JkoPjXstEMAbUTJ,12.97457106,77.61420324,1
8746,YGlKweHoxahmVef,13.05750036,77.69967175,0
8747,kqivHdlenbZbFON,12.93370632,77.73605484,0
